DATE,STORE_ID,PRODUCT_ID,CATEGORY,SALES_UNITS,SALES_VALUE,PROMOTIONAL_DISCOUNT,WEATHER_IMPACT
2030-01-31,STORE-4,PROD-28,Clothing,47.0,204.48,15,Snow
2030-02-01,STORE-19,PROD-34,Clothing,45.0,374.34,10,Snow
2030-02-02,STORE-25,PROD-48,Furniture,22.0,294.56,20,Rain
2030-02-03,STORE-40,PROD-7,Clothing,43.0,200.19,0,Snow
2030-02-04,STORE-27,PROD-196,Clothing,19.0,93.67,15,Snow
2030-02-05,STORE-16,PROD-157,Furniture,8.0,,15,Rain
2030-02-06,STORE-11,PROD-158,Grocery,8.0,292.0,0,Extreme Heat
2030-02-07,STORE-21,PROD-69,Electronics,42.0,217.49,5,None
2030-02-08,STORE-37,PROD-156,Grocery,26.0,262.31,5,Rain
2030-02-09,STORE-47,PROD-146,Furniture,48.0,93.63,15,Snow
2030-02-10,STORE-21,PROD-157,Electronics,26.0,334.82,5,None
2030-02-11,STORE-13,PROD-60,Furniture,11.5,427.74,0,Rain
2030-02-12,STORE-49,PROD-153,Furniture,43.0,136.39,15,None
2030-02-13,STORE-11,PROD-60,Clothing,13.0,250.84,0,None
2030-02-14,STORE-32,PROD-60,Electronics,28.0,488.01,5,Extreme Heat
2030-02-15,STORE-33,PROD-176,Clothing,9.0,173.29,0,Snow
2030-02-16,STORE-30,PROD-7,Electronics,20.0,301.57,5,Rain
2030-02-17,STORE-32,PROD-92,Furniture,19.0,54.2,5,Snow
2030-02-18,STORE-20,PROD-21,Furniture,48.0,306.95,0,Extreme Heat
2030-02-19,STORE-32,PROD-177,Grocery,39.0,53.92,5,Extreme Heat
2030-02-20,STORE-2,PROD-200,Electronics,12.0,480.03,10,Rain
2030-02-21,STORE-6,PROD-123,Clothing,15.0,360.67,0,Rain
2030-02-22,STORE-26,PROD-35,Grocery,31.0,396.2,10,Extreme Heat
2030-02-23,STORE-33,PROD-129,Grocery,14.0,355.01,0,Rain
2030-02-24,STORE-30,PROD-155,Grocery,11.0,298.97,5,None
2030-02-25,STORE-16,PROD-121,Clothing,26.0,230.46,5,None
2030-02-26,STORE-14,PROD-183,Grocery,42.0,430.6,15,Extreme Heat
2030-02-27,STORE-38,PROD-167,Clothing,27.0,478.85,15,Snow
2030-02-28,STORE-23,PROD-96,Grocery,11.0,254.53,10,Rain
2030-03-01,STORE-4,PROD-48,Clothing,,466.45,5,Rain
2030-03-02,STORE-4,PROD-100,Furniture,34.0,295.83,15,None
2030-03-03,STORE-19,PROD-126,Furniture,43.0,273.81,5,Rain
2030-03-04,STORE-32,PROD-122,Furniture,19.0,232.7,0,Snow
2030-03-05,STORE-39,PROD-36,Furniture,6.0,112.55,15,Rain
2030-03-06,STORE-42,PROD-42,Furniture,46.0,11.82,10,Rain
2030-03-07,STORE-44,PROD-50,Grocery,38.0,128.34,15,None
2030-03-08,STORE-31,PROD-58,Grocery,49.0,259.76,5,Rain
2030-03-09,STORE-19,PROD-9,Grocery,42.0,196.18,20,Extreme Heat
2030-03-10,STORE-35,PROD-105,Clothing,28.0,229.76,20,Extreme Heat
2030-03-11,STORE-1,PROD-196,Clothing,1.0,490.52,5,Snow
2030-03-12,STORE-7,PROD-4,Clothing,35.0,181.63,0,Snow
2030-03-13,STORE-28,PROD-70,Clothing,40.0,231.57,15,Snow
2030-03-14,STORE-9,PROD-106,Furniture,8.0,75.42,20,Snow
2030-03-15,STORE-17,PROD-57,Furniture,47.0,33.5,0,None
2030-03-16,STORE-47,PROD-191,Furniture,7.0,389.95,5,Rain
2030-03-17,STORE-24,PROD-172,Electronics,11.0,289.63,0,None
2030-03-18,STORE-49,PROD-52,Grocery,39.0,382.75,5,Snow
2030-03-19,STORE-26,PROD-194,Clothing,4.0,83.43,15,Rain
2030-03-20,STORE-24,PROD-53,Clothing,25.0,290.2,0,Extreme Heat
2030-03-21,STORE-3,PROD-17,Furniture,12.0,134.28,15,None
2030-03-22,STORE-26,PROD-46,Clothing,26.0,121.75,0,Rain
2030-03-23,STORE-4,PROD-113,Clothing,38.0,15.65,5,Extreme Heat
2030-03-24,STORE-37,PROD-158,Grocery,46.0,73.87,5,Extreme Heat
2030-03-25,STORE-36,PROD-126,Furniture,12.0,161.54,0,Snow
2030-03-26,STORE-13,PROD-177,Grocery,43.0,67.27,5,Extreme Heat
2030-03-27,STORE-24,PROD-84,Electronics,37.0,493.07,10,Extreme Heat
2030-03-28,STORE-36,PROD-118,Electronics,46.0,161.23,10,Snow
2030-03-29,STORE-19,PROD-64,Electronics,24.0,73.86,15,Rain
2030-03-30,STORE-5,PROD-110,Furniture,16.0,107.55,10,Rain
2030-03-31,STORE-25,PROD-104,Clothing,13.0,297.97,10,Snow
2030-04-01,STORE-33,PROD-199,Furniture,25.0,41.38,20,None
2030-04-02,STORE-29,PROD-11,Furniture,4.0,432.59,20,Snow
2030-04-03,STORE-49,PROD-156,Clothing,11.0,481.13,20,Rain
2030-04-04,STORE-36,PROD-189,Grocery,32.0,130.91,20,None
2030-04-05,STORE-18,PROD-98,Electronics,49.0,230.55,5,Snow
2030-04-06,STORE-40,PROD-185,Grocery,7.0,20.85,15,Rain
2030-04-07,STORE-44,PROD-81,Electronics,46.0,323.95,15,Rain
2030-04-08,STORE-40,PROD-101,Furniture,11.0,212.82,10,Rain
2030-04-09,STORE-8,PROD-157,Electronics,28.0,142.33,15,Extreme Heat
2030-04-10,STORE-9,PROD-191,Furniture,41.0,111.35,10,Extreme Heat
2030-04-11,STORE-7,PROD-147,Grocery,23.0,330.47,15,None
2030-04-12,STORE-26,PROD-153,Furniture,45.0,213.95,0,None
2030-04-13,STORE-24,PROD-138,Grocery,23.0,98.03,0,None
2030-04-14,STORE-22,PROD-135,Clothing,28.0,347.66,15,Extreme Heat
2030-04-15,STORE-36,PROD-165,Clothing,43.0,286.89,5,None
2030-04-16,STORE-24,PROD-181,Clothing,47.0,430.75,10,Rain
2030-04-17,STORE-49,PROD-10,Furniture,26.0,67.56,15,Rain
2030-04-18,STORE-10,PROD-134,Clothing,25.0,394.98,10,None
2030-04-19,STORE-13,PROD-28,Electronics,29.0,340.02,20,None
2030-04-20,STORE-39,PROD-116,Grocery,19.0,66.36,15,Extreme Heat
2030-04-21,STORE-33,PROD-117,Grocery,33.0,350.46,5,Rain
2030-04-22,STORE-26,PROD-11,Electronics,36.0,226.36,20,Snow
2030-04-23,STORE-33,PROD-63,Furniture,14.0,473.04,15,Snow
2030-04-24,STORE-3,PROD-133,Furniture,14.0,79.39,0,Extreme Heat
2030-04-25,STORE-3,PROD-138,Grocery,35.0,324.99,15,Extreme Heat
2030-04-26,STORE-3,PROD-102,Clothing,30.0,197.17,0,Extreme Heat
2030-04-27,STORE-9,PROD-189,Furniture,28.0,478.84,0,Rain
2030-04-28,STORE-46,PROD-11,Furniture,17.0,171.69,15,None
2030-04-29,STORE-22,PROD-143,Electronics,3.0,481.47,15,None
2030-04-30,STORE-31,PROD-100,Electronics,8.0,451.73,0,Extreme Heat
2030-05-01,STORE-34,PROD-133,Clothing,46.0,142.49,10,Rain
2030-05-02,STORE-30,PROD-196,Furniture,30.0,403.74,20,Snow
2030-05-03,STORE-10,PROD-162,Furniture,29.0,497.85,5,Extreme Heat
2030-05-04,STORE-39,PROD-13,Electronics,45.0,133.8,15,Rain
2030-05-05,STORE-33,PROD-49,Furniture,15.0,224.02,20,Extreme Heat
2030-05-06,STORE-9,PROD-75,Grocery,46.0,264.89,20,Rain
2030-05-07,STORE-21,PROD-113,Electronics,,154.52,10,Rain
2030-05-08,STORE-40,PROD-102,Clothing,38.0,17.48,20,Extreme Heat
2030-05-09,STORE-21,PROD-78,Electronics,42.0,117.86,15,None
2030-05-10,STORE-11,PROD-199,Furniture,47.0,148.15,20,Extreme Heat
2030-05-11,STORE-26,PROD-74,Clothing,38.0,227.36,15,None
2030-05-12,STORE-40,PROD-119,Electronics,23.0,93.84,15,None
2030-05-13,STORE-48,PROD-43,Grocery,25.0,437.89,0,Snow
2030-05-14,STORE-20,PROD-109,Grocery,42.0,355.41,10,Rain
2030-05-15,STORE-38,PROD-76,Electronics,7.0,51.75,5,Extreme Heat
2030-05-16,STORE-22,PROD-157,Grocery,22.0,328.55,0,Rain
2030-05-17,STORE-33,PROD-14,Grocery,17.0,330.29,5,Snow
2030-05-18,STORE-33,PROD-177,Grocery,18.0,478.55,15,None
2030-05-19,STORE-35,PROD-133,Clothing,49.0,11.48,0,Extreme Heat
2030-05-20,STORE-32,PROD-37,Grocery,41.0,131.49,20,Rain
2030-05-21,STORE-46,PROD-119,Grocery,10.0,,20,Snow
2030-05-22,STORE-37,PROD-166,Grocery,10.0,466.75,5,None
2030-05-23,STORE-20,PROD-116,Clothing,7.0,363.09,15,None
2030-05-24,STORE-31,PROD-24,Electronics,48.0,385.22,5,Rain
2030-05-25,STORE-2,PROD-185,Furniture,38.0,54.83,10,None
2030-05-26,STORE-24,PROD-129,Grocery,27.0,261.8,20,Snow
2030-05-27,STORE-22,PROD-29,Electronics,33.0,123.48,0,None
2030-05-28,STORE-44,PROD-47,Grocery,1.0,98.8,0,Extreme Heat
2030-05-29,STORE-8,PROD-200,Clothing,44.0,407.05,0,Extreme Heat
2030-05-30,STORE-27,PROD-150,Electronics,34.0,76.17,20,Rain
2030-05-31,STORE-38,PROD-179,Clothing,4.0,239.64,15,Snow
2030-06-01,STORE-20,PROD-140,Grocery,17.0,469.9,20,None
2030-06-02,STORE-47,PROD-35,Grocery,4.0,101.06,20,None
2030-06-03,STORE-45,PROD-101,Clothing,43.0,489.22,0,None
2030-06-04,STORE-41,PROD-106,Furniture,26.0,497.2,20,Extreme Heat
2030-06-05,STORE-2,PROD-83,Clothing,4.0,282.25,0,Snow
2030-06-06,STORE-39,PROD-116,Grocery,1.0,93.37,15,None
2030-06-07,STORE-31,PROD-7,Clothing,7.0,164.89,10,Rain
2030-06-08,STORE-17,PROD-46,Furniture,30.0,218.0,0,Snow
2030-06-09,STORE-42,PROD-117,Clothing,9.0,161.57,5,Snow
2030-06-10,STORE-50,PROD-152,Furniture,35.0,147.51,10,None
2030-06-11,STORE-38,PROD-183,Furniture,8.0,486.39,15,Extreme Heat
2030-06-12,STORE-37,PROD-52,Clothing,24.0,85.15,10,Snow
2030-06-13,STORE-15,PROD-117,Clothing,19.0,369.33,0,Rain
2030-06-14,STORE-47,PROD-24,Electronics,36.0,10.2,15,Snow
2030-06-15,STORE-4,PROD-65,Grocery,43.0,302.13,5,Extreme Heat
2030-06-16,STORE-38,PROD-83,Furniture,27.0,458.81,0,Rain
2030-06-17,STORE-31,PROD-178,Electronics,32.0,151.09,0,Extreme Heat
2030-06-18,STORE-11,PROD-167,Clothing,7.0,100.91,15,None
2030-06-19,STORE-34,PROD-183,Grocery,18.0,329.32,15,Snow
2030-06-20,STORE-41,PROD-42,Electronics,28.0,359.17,10,Rain
2030-06-21,STORE-47,PROD-184,Furniture,29.0,347.13,5,Extreme Heat
2030-06-22,STORE-40,PROD-188,Electronics,16.0,166.47,10,None
2030-06-23,STORE-50,PROD-32,Furniture,35.0,133.58,10,Rain
2030-06-24,STORE-25,PROD-24,Clothing,47.0,478.4,0,Snow
2030-06-25,STORE-10,PROD-30,Grocery,31.0,462.42,15,Snow
2030-06-26,STORE-44,PROD-181,Grocery,4.0,234.09,0,Extreme Heat
2030-06-27,STORE-16,PROD-116,Grocery,37.0,424.63,5,Rain
2030-06-28,STORE-3,PROD-163,Clothing,17.0,231.64,10,None
2030-06-29,STORE-37,PROD-93,Furniture,39.0,217.95,5,None
2030-06-30,STORE-45,PROD-22,Clothing,48.0,86.81,15,None
2030-07-01,STORE-8,PROD-135,Grocery,46.0,218.94,15,Extreme Heat
2030-07-02,STORE-13,PROD-182,Clothing,26.0,273.33,20,None
2030-07-03,STORE-2,PROD-99,Clothing,48.0,21.03,5,Rain
2030-07-04,STORE-29,PROD-187,Clothing,39.0,227.62,0,Extreme Heat
2030-07-05,STORE-21,PROD-131,Furniture,41.0,392.86,5,Snow
2030-07-06,STORE-27,PROD-157,Electronics,4.0,343.22,10,Extreme Heat
2030-07-07,STORE-10,PROD-41,Electronics,30.0,321.23,15,Extreme Heat
2030-07-08,STORE-27,PROD-97,Clothing,30.0,455.68,15,Extreme Heat
2030-07-09,STORE-45,PROD-141,Electronics,22.0,18.84,5,Rain
2030-07-10,STORE-14,PROD-98,Electronics,11.0,282.95,5,Snow
2030-07-11,STORE-27,PROD-12,Clothing,2.0,395.8,5,Snow
2030-07-12,STORE-33,PROD-197,Clothing,44.0,275.25,10,Extreme Heat
2030-07-13,STORE-50,PROD-44,Grocery,12.0,168.71,10,Extreme Heat
2030-07-14,STORE-40,PROD-86,Electronics,30.0,76.76,0,Extreme Heat
2030-07-15,STORE-31,PROD-145,Furniture,36.0,444.91,5,Rain
2030-07-16,STORE-48,PROD-169,Clothing,18.0,240.67,0,Rain
2030-07-17,STORE-47,PROD-39,Grocery,26.0,440.28,20,None
2030-07-18,STORE-4,PROD-42,Furniture,7.0,297.07,10,Snow
2030-07-19,STORE-46,PROD-38,Electronics,1.0,340.35,15,None
2030-07-20,STORE-9,PROD-46,Grocery,26.0,404.09,20,None
2030-07-21,STORE-34,PROD-197,Clothing,23.0,332.99,15,Extreme Heat
2030-07-22,STORE-14,PROD-183,Furniture,26.0,205.05,20,Rain
2030-07-23,STORE-36,PROD-14,Clothing,45.0,261.68,0,None
2030-07-24,STORE-21,PROD-108,Electronics,6.0,403.49,0,None
2030-07-25,STORE-43,PROD-79,Furniture,6.0,193.09,10,None
2030-07-26,STORE-31,PROD-80,Electronics,44.0,200.18,15,Extreme Heat
2030-07-27,STORE-34,PROD-187,Electronics,8.0,56.89,20,Extreme Heat
2030-07-28,STORE-25,PROD-197,Grocery,24.0,458.15,5,Rain
2030-07-29,STORE-21,PROD-115,Clothing,22.0,54.61,5,None
2030-07-30,STORE-12,PROD-74,Furniture,19.0,327.62,10,None
2030-07-31,STORE-30,PROD-161,Electronics,37.0,212.47,15,Rain
2030-08-01,STORE-35,PROD-47,Electronics,18.0,208.75,5,Rain
2030-08-02,STORE-22,PROD-31,Furniture,31.0,342.98,10,Rain
2030-08-03,STORE-35,PROD-34,Electronics,37.0,42.88,10,Snow
2030-08-04,STORE-23,PROD-52,Grocery,30.0,300.92,15,Rain
2030-08-05,STORE-44,PROD-1,Grocery,42.0,388.3,5,Extreme Heat
2030-08-06,STORE-50,PROD-160,Grocery,33.0,415.82,5,Snow
2030-08-07,STORE-47,PROD-196,Grocery,10.0,93.56,5,Rain
2030-08-08,STORE-44,PROD-65,Electronics,37.0,449.74,0,Extreme Heat
2030-08-09,STORE-42,PROD-4,Furniture,12.0,331.51,5,Rain
2030-08-10,STORE-45,PROD-118,Furniture,30.0,442.11,20,Rain
2030-08-11,STORE-17,PROD-128,Furniture,27.0,247.79,0,Snow
2030-08-12,STORE-40,PROD-128,Furniture,39.0,275.6,0,Extreme Heat
2030-08-13,STORE-31,PROD-140,Clothing,9.0,460.33,0,None
2030-08-14,STORE-13,PROD-2,Furniture,21.0,450.96,0,Rain
2030-08-15,STORE-16,PROD-156,Clothing,12.0,229.6,10,Snow
2030-08-16,STORE-18,PROD-127,Clothing,29.0,144.46,20,Extreme Heat
2030-08-17,STORE-36,PROD-61,Grocery,33.0,202.65,15,Rain
2030-08-18,STORE-20,PROD-56,Clothing,43.0,200.0,5,None
2030-08-19,STORE-15,PROD-151,Electronics,15.0,150.56,0,Extreme Heat
2030-08-20,STORE-20,PROD-169,Clothing,2.0,141.6,15,Extreme Heat
2030-08-21,STORE-50,PROD-122,Grocery,39.0,431.92,10,Snow
2030-08-22,STORE-19,PROD-117,Clothing,44.0,44.23,15,Rain
2030-08-23,STORE-46,PROD-105,Electronics,18.0,342.03,0,Rain
2030-08-24,STORE-14,PROD-114,Electronics,3.0,94.68,20,Extreme Heat
2030-08-25,STORE-45,PROD-21,Electronics,7.0,178.81,15,Rain
2030-08-26,STORE-46,PROD-154,Grocery,43.0,40.16,0,Extreme Heat
2030-08-27,STORE-32,PROD-154,Grocery,18.0,142.29,0,None
2030-08-28,STORE-21,PROD-2,Furniture,44.0,386.53,5,Snow
2030-08-29,STORE-31,PROD-63,Grocery,38.0,443.66,5,Rain
2030-08-30,STORE-23,PROD-141,Electronics,37.0,118.55,20,Rain
2030-08-31,STORE-36,PROD-72,Electronics,33.0,237.14,5,Snow
2030-09-01,STORE-47,PROD-159,Grocery,44.0,240.46,20,None
2030-09-02,STORE-18,PROD-161,Clothing,31.0,438.05,10,None
2030-09-03,STORE-19,PROD-143,Grocery,11.0,383.77,10,None
2030-09-04,STORE-8,PROD-54,Grocery,4.0,261.41,5,None
2030-09-05,STORE-37,PROD-13,Electronics,18.0,338.67,10,None
2030-09-06,STORE-44,PROD-48,Furniture,4.0,425.2,15,Extreme Heat
2030-09-07,STORE-35,PROD-38,Electronics,49.0,14.67,15,Rain
2030-09-08,STORE-25,PROD-15,Furniture,34.0,207.42,15,Rain
2030-09-09,STORE-26,PROD-168,Electronics,29.0,454.55,10,Rain
2030-09-10,STORE-23,PROD-90,Grocery,24.0,372.75,15,Extreme Heat
2030-09-11,STORE-50,PROD-10,Electronics,22.0,275.99,20,Snow
2030-09-12,STORE-10,PROD-38,Electronics,2.0,269.53,0,None
2030-09-13,STORE-19,PROD-9,Electronics,44.0,180.41,5,Snow
2030-09-14,STORE-3,PROD-171,Grocery,6.0,265.06,20,None
2030-09-15,STORE-19,PROD-148,Grocery,42.0,331.14,15,None
2030-09-16,STORE-46,PROD-155,Grocery,25.0,215.0,0,Snow
2030-09-17,STORE-6,PROD-77,Grocery,21.0,359.94,5,Rain
2030-09-18,STORE-23,PROD-85,Furniture,16.0,432.0,20,Extreme Heat
2030-09-19,STORE-29,PROD-23,Furniture,31.0,85.8,5,Snow
2030-09-20,STORE-42,PROD-13,Clothing,14.0,231.26,10,Rain
2030-09-21,STORE-17,PROD-28,Grocery,39.0,209.93,15,None
2030-09-22,STORE-48,PROD-107,Furniture,28.0,346.86,20,Rain
2030-09-23,STORE-31,PROD-46,Electronics,32.0,132.44,20,None
2030-09-24,STORE-14,PROD-42,Grocery,28.0,323.72,0,None
2030-09-25,STORE-13,PROD-173,Clothing,49.0,439.97,0,Rain
2030-09-26,STORE-35,PROD-73,Clothing,9.0,214.88,0,None
2030-09-27,STORE-18,PROD-157,Clothing,45.0,456.4,5,Extreme Heat
2030-09-28,STORE-36,PROD-170,Electronics,22.0,496.65,15,Rain
2030-09-29,STORE-45,PROD-178,Furniture,32.0,61.99,5,Snow
2030-09-30,STORE-18,PROD-180,Electronics,5.0,124.2,15,None
2030-10-01,STORE-9,PROD-153,Grocery,23.0,475.69,20,None
2030-10-02,STORE-7,PROD-147,Clothing,5.0,479.58,5,Extreme Heat
2030-10-03,STORE-40,PROD-144,Electronics,42.0,57.88,5,Extreme Heat
2030-10-04,STORE-48,PROD-46,Electronics,32.0,17.35,5,Snow
2030-10-05,STORE-38,PROD-117,Furniture,10.0,88.94,10,None
2030-10-06,STORE-16,PROD-192,Furniture,39.0,498.05,15,Snow
2030-10-07,STORE-16,PROD-149,Clothing,15.0,98.2,15,Snow
2030-10-08,STORE-4,PROD-93,Electronics,7.0,256.25,5,None
2030-10-09,STORE-43,PROD-10,Electronics,29.0,425.72,10,Snow
2030-10-10,STORE-34,PROD-24,Furniture,47.0,20.0,5,Snow
2030-10-11,STORE-15,PROD-197,Electronics,3.0,306.2,15,Extreme Heat
2030-10-12,STORE-41,PROD-77,Electronics,19.0,145.74,20,Extreme Heat
2030-10-13,STORE-15,PROD-83,Electronics,10.0,432.54,10,Snow
2030-10-14,STORE-4,PROD-95,Furniture,28.0,148.9,10,None
2030-10-15,STORE-7,PROD-98,Clothing,29.0,346.51,5,Extreme Heat
2030-10-16,STORE-27,PROD-18,Grocery,15.0,340.37,20,Snow
2030-10-17,STORE-22,PROD-195,Clothing,35.0,118.53,15,Rain
2030-10-18,STORE-46,PROD-110,Grocery,6.0,27.05,0,Rain
2030-10-19,STORE-31,PROD-141,Electronics,12.0,210.53,15,Snow
2030-10-20,STORE-7,PROD-17,Clothing,47.0,151.7,15,Rain
2030-10-21,STORE-44,PROD-75,Grocery,38.0,406.4,20,Extreme Heat
2030-10-22,STORE-50,PROD-121,Furniture,13.0,402.18,10,None
2030-10-23,STORE-9,PROD-35,Furniture,29.0,233.94,15,Snow
2030-10-24,STORE-1,PROD-32,Clothing,19.0,307.19,10,Extreme Heat
2030-10-25,STORE-36,PROD-178,Clothing,3.0,306.09,20,None
2030-10-26,STORE-11,PROD-71,Electronics,8.0,415.31,20,Rain
2030-10-27,STORE-27,PROD-85,Clothing,8.0,218.25,5,Rain
2030-10-28,STORE-42,PROD-135,Electronics,20.0,144.97,0,Rain
2030-10-29,STORE-31,PROD-106,Electronics,47.0,139.87,20,Rain
2030-10-30,STORE-31,PROD-135,Furniture,4.0,272.73,20,Extreme Heat
2030-10-31,STORE-42,PROD-54,Furniture,21.0,230.08,10,Extreme Heat
2030-11-01,STORE-13,PROD-179,Grocery,3.0,225.66,20,None
2030-11-02,STORE-49,PROD-54,Furniture,45.0,54.66,15,Snow
2030-11-03,STORE-19,PROD-157,Furniture,8.0,362.12,5,None
2030-11-04,STORE-21,PROD-15,Clothing,23.0,114.73,5,Snow
2030-11-05,STORE-19,PROD-28,Furniture,16.0,106.51,15,Rain
2030-11-06,STORE-42,PROD-147,Grocery,13.0,212.25,20,Rain
2030-11-07,STORE-4,PROD-187,Clothing,3.0,121.61,0,Rain
2030-11-08,STORE-50,PROD-162,Grocery,48.0,296.09,20,Rain
2030-11-09,STORE-6,PROD-136,Furniture,9.0,192.02,5,Extreme Heat
2030-11-10,STORE-42,PROD-23,Grocery,14.0,229.97,0,None
2030-11-11,STORE-37,PROD-124,Clothing,13.0,273.21,10,Snow
2030-11-12,STORE-15,PROD-186,Electronics,7.0,109.73,10,Snow
2030-11-13,STORE-35,PROD-177,Grocery,15.0,86.32,20,Extreme Heat
2030-11-14,STORE-48,PROD-155,Grocery,7.0,441.41,20,Rain
2030-11-15,STORE-47,PROD-181,Clothing,38.0,222.52,0,None
2030-11-16,STORE-3,PROD-74,Clothing,34.0,211.93,0,Rain
2030-11-17,STORE-12,PROD-110,Grocery,41.0,27.45,20,Extreme Heat
2030-11-18,STORE-27,PROD-156,Furniture,22.0,254.01,5,Snow
2030-11-19,STORE-12,PROD-82,Grocery,24.0,281.54,10,Extreme Heat
2030-11-20,STORE-3,PROD-67,Clothing,49.0,283.83,0,Snow
2030-11-21,STORE-26,PROD-135,Electronics,37.0,356.45,5,None
2030-11-22,STORE-32,PROD-148,Electronics,22.0,96.97,20,Snow
2030-11-23,STORE-12,PROD-160,Furniture,1.0,133.59,15,None
2030-11-24,STORE-48,PROD-91,Grocery,10.0,407.26,0,Rain
2030-11-25,STORE-19,PROD-34,Electronics,43.0,474.11,15,Rain
2030-11-26,STORE-3,PROD-158,Grocery,16.0,76.61,5,Extreme Heat
2030-11-27,STORE-1,PROD-145,Clothing,46.0,253.85,10,None
2030-11-28,STORE-20,PROD-128,Electronics,8.0,114.95,5,Rain
2030-11-29,STORE-37,PROD-134,Furniture,49.0,39.44,10,None
2030-11-30,STORE-39,PROD-187,Clothing,25.0,169.5,5,Rain
2030-12-01,STORE-7,PROD-162,Furniture,12.0,80.41,0,Rain
2030-12-02,STORE-22,PROD-128,Clothing,25.0,357.87,0,Snow
2030-12-03,STORE-19,PROD-127,Electronics,17.0,271.53,15,Extreme Heat
2030-12-04,STORE-30,PROD-47,Furniture,26.0,80.48,5,Snow
2030-12-05,STORE-42,PROD-157,Furniture,46.0,14.53,5,None
2030-12-06,STORE-35,PROD-60,Clothing,48.0,406.0,15,Rain
2030-12-07,STORE-34,PROD-182,Furniture,14.0,96.34,20,Extreme Heat
2030-12-08,STORE-32,PROD-75,Clothing,41.0,307.05,5,Rain
2030-12-09,STORE-9,PROD-50,Clothing,36.0,175.09,5,Rain
2030-12-10,STORE-33,PROD-1,Clothing,23.0,296.89,5,Snow
2030-12-11,STORE-30,PROD-31,Clothing,43.0,164.67,20,None
2030-12-12,STORE-18,PROD-7,Electronics,6.0,52.6,0,Extreme Heat
2030-12-13,STORE-13,PROD-120,Clothing,47.0,119.25,15,Extreme Heat
2030-12-14,STORE-8,PROD-161,Grocery,5.0,102.15,20,Extreme Heat
2030-12-15,STORE-22,PROD-31,Furniture,43.0,219.73,10,None
2030-12-16,STORE-11,PROD-189,Grocery,25.0,332.56,10,Extreme Heat
2030-12-17,STORE-47,PROD-54,Electronics,18.0,139.26,20,None
2030-12-18,STORE-30,PROD-158,Grocery,13.0,15.91,20,Extreme Heat
2030-12-19,STORE-42,PROD-107,Furniture,43.0,264.28,0,Rain
2030-12-20,STORE-17,PROD-106,Grocery,14.0,306.82,10,None
2030-12-21,STORE-46,PROD-12,Electronics,28.0,481.81,15,Snow
2030-12-22,STORE-12,PROD-86,Clothing,18.0,298.84,5,Extreme Heat
2030-12-23,STORE-1,PROD-90,Grocery,28.0,240.87,5,Snow
2030-12-24,STORE-48,PROD-144,Electronics,27.0,290.97,0,None
2030-12-25,STORE-22,PROD-164,Electronics,32.0,464.67,0,Rain
2030-12-26,STORE-19,PROD-55,Furniture,47.0,415.91,10,Snow
2030-12-27,STORE-37,PROD-3,Furniture,9.0,168.26,15,Snow
2030-12-28,STORE-44,PROD-164,Grocery,40.0,126.25,15,Rain
2030-12-29,STORE-49,PROD-52,Clothing,32.0,138.69,20,Rain
2030-12-30,STORE-13,PROD-177,Electronics,20.0,257.17,0,None
2030-12-31,STORE-12,PROD-73,Grocery,28.0,374.58,5,Extreme Heat
2031-01-01,STORE-40,PROD-66,Electronics,33.0,256.58,5,Snow
2031-01-02,STORE-41,PROD-18,Electronics,4.0,43.22,10,Snow
2031-01-03,STORE-26,PROD-79,Clothing,46.0,364.55,5,None
2031-01-04,STORE-28,PROD-77,Clothing,34.0,404.93,15,Extreme Heat
2031-01-05,STORE-33,PROD-130,Grocery,48.0,151.85,15,None
2031-01-06,STORE-21,PROD-141,Clothing,3.0,335.42,0,Snow
2031-01-07,STORE-6,PROD-83,Clothing,26.0,219.03,10,Snow
2031-01-08,STORE-26,PROD-197,Grocery,8.0,445.67,5,Rain
2031-01-09,STORE-43,PROD-2,Clothing,6.0,424.16,0,Rain
2031-01-10,STORE-7,PROD-30,Furniture,16.0,267.46,20,Extreme Heat
2031-01-11,STORE-12,PROD-176,Electronics,24.0,348.84,20,Snow
2031-01-12,STORE-9,PROD-86,Electronics,48.0,442.84,5,Snow
2031-01-13,STORE-31,PROD-88,Electronics,39.0,252.9,5,Rain
2031-01-14,STORE-21,PROD-102,Electronics,30.0,163.49,5,None
2031-01-15,STORE-16,PROD-186,Grocery,45.0,379.3,15,None
2031-01-16,STORE-1,PROD-146,Electronics,13.0,117.83,5,Snow
2031-01-17,STORE-17,PROD-158,Electronics,5.0,200.38,20,Snow
2031-01-18,STORE-25,PROD-8,Electronics,25.0,434.21,5,Extreme Heat
2031-01-19,STORE-16,PROD-45,Electronics,20.0,364.97,10,Extreme Heat
2031-01-20,STORE-29,PROD-50,Furniture,18.0,207.87,20,Rain
2031-01-21,STORE-49,PROD-85,Electronics,47.0,115.22,10,Snow
2031-01-22,STORE-18,PROD-87,Furniture,18.0,184.42,20,None
2031-01-23,STORE-22,PROD-173,Grocery,2.0,149.21,0,Extreme Heat
2031-01-24,STORE-20,PROD-123,Clothing,10.0,96.28,20,Rain
2031-01-25,STORE-38,PROD-122,Electronics,45.0,374.23,20,Rain
2031-01-26,STORE-47,PROD-10,Clothing,47.0,133.51,10,None
2031-01-27,STORE-37,PROD-166,Clothing,12.0,232.54,10,Extreme Heat
